,colony_id,full_treatment,treatment,species,group,final,cage,genotype,2021.03.09,2021.03.18,2021.05.03,2023.05.13,2021.06.01,2021.06.22,2021.06.29,2021.07.15,date.planted,date.dead,days.alive,final.status
609,OFRA-9-PP-6GT17,OFRA_PP,PP,OFRA,OFRA_P,deep,9-PP,6GT17,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
643,OFRA-3-PP-8CX24,OFRA_PP,PP,OFRA,OFRA_P,deep,3-PP,8CX24,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
644,OFRA-4-PP-8CX24,OFRA_PP,PP,OFRA,OFRA_P,deep,4-PP,8CX24,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
645,OFRA-5-PP-8CX24,OFRA_PP,PP,OFRA,OFRA_P,deep,5-PP,8CX24,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
646,OFRA-6-PP-8CX24,OFRA_PP,PP,OFRA,OFRA_P,deep,6-PP,8CX24,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
647,OFRA-7-PP-8CX24,OFRA_PP,PP,OFRA,OFRA_P,deep,7-PP,8CX24,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
648,OFRA-8-PP-8CX24,OFRA_PP,PP,OFRA,OFRA_P,deep,8-PP,8CX24,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
649,OFRA-9-PP-8CX24,OFRA_PP,PP,OFRA,OFRA_P,deep,9-PP,8CX24,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
650,OFRA-10-PP-8CX24,OFRA_PP,PP,OFRA,OFRA_P,deep,10-PP,8CX24,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
661,OFRA-1-PP-8HS21,OFRA_PP,PP,OFRA,OFRA_P,deep,1-PP,8HS21,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
662,OFRA-2-PP-8HS21,OFRA_PP,PP,OFRA,OFRA_P,deep,2-PP,8HS21,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
663,OFRA-3-PP-8HS21,OFRA_PP,PP,OFRA,OFRA_P,deep,3-PP,8HS21,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
664,OFRA-4-PP-8HS21,OFRA_PP,PP,OFRA,OFRA_P,deep,4-PP,8HS21,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
665,OFRA-5-PP-8HS21,OFRA_PP,PP,OFRA,OFRA_P,deep,5-PP,8HS21,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
666,OFRA-6-PP-8HS21,OFRA_PP,PP,OFRA,OFRA_P,deep,6-PP,8HS21,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
667,OFRA-7-PP-8HS21,OFRA_PP,PP,OFRA,OFRA_P,deep,7-PP,8HS21,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
681,OFRA-1-PP-8HS23,OFRA_PP,PP,OFRA,OFRA_P,deep,1-PP,8HS23,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
682,OFRA-2-PP-8HS23,OFRA_PP,PP,OFRA,OFRA_P,deep,2-PP,8HS23,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
683,OFRA-3-PP-8HS23,OFRA_PP,PP,OFRA,OFRA_P,deep,3-PP,8HS23,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
684,OFRA-4-PP-8HS23,OFRA_PP,PP,OFRA,OFRA_P,deep,4-PP,8HS23,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
685,OFRA-5-PP-8HS23,OFRA_PP,PP,OFRA,OFRA_P,deep,5-PP,8HS23,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
686,OFRA-6-PP-8HS23,OFRA_PP,PP,OFRA,OFRA_P,deep,6-PP,8HS23,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
687,OFRA-7-PP-8HS23,OFRA_PP,PP,OFRA,OFRA_P,deep,7-PP,8HS23,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
688,OFRA-8-PP-8HS23,OFRA_PP,PP,OFRA,OFRA_P,deep,8-PP,8HS23,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
689,OFRA-9-PP-8HS23,OFRA_PP,PP,OFRA,OFRA_P,deep,9-PP,8HS23,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
701,OFRA-1-PP-8HS24,OFRA_PP,PP,OFRA,OFRA_P,deep,1-PP,8HS24,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
702,OFRA-2-PP-8HS24,OFRA_PP,PP,OFRA,OFRA_P,deep,2-PP,8HS24,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
703,OFRA-3-PP-8HS24,OFRA_PP,PP,OFRA,OFRA_P,deep,3-PP,8HS24,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
706,OFRA-6-PP-8HS24,OFRA_PP,PP,OFRA,OFRA_P,deep,6-PP,8HS24,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
707,OFRA-7-PP-8HS24,OFRA_PP,PP,OFRA,OFRA_P,deep,7-PP,8HS24,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
709,OFRA-9-PP-8HS24,OFRA_PP,PP,OFRA,OFRA_P,deep,9-PP,8HS24,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
721,OFRA-1-PP-9CX5,OFRA_PP,PP,OFRA,OFRA_P,deep,1-PP,9CX5,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
722,OFRA-2-PP-9CX5,OFRA_PP,PP,OFRA,OFRA_P,deep,2-PP,9CX5,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
723,OFRA-3-PP-9CX5,OFRA_PP,PP,OFRA,OFRA_P,deep,3-PP,9CX5,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
724,OFRA-4-PP-9CX5,OFRA_PP,PP,OFRA,OFRA_P,deep,4-PP,9CX5,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
725,OFRA-5-PP-9CX5,OFRA_PP,PP,OFRA,OFRA_P,deep,5-PP,9CX5,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
726,OFRA-6-PP-9CX5,OFRA_PP,PP,OFRA,OFRA_P,deep,6-PP,9CX5,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
727,OFRA-7-PP-9CX5,OFRA_PP,PP,OFRA,OFRA_P,deep,7-PP,9CX5,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
728,OFRA-8-PP-9CX5,OFRA_PP,PP,OFRA,OFRA_P,deep,8-PP,9CX5,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
729,OFRA-9-PP-9CX5,OFRA_PP,PP,OFRA,OFRA_P,deep,9-PP,9CX5,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
730,OFRA-10-PP-9CX5,OFRA_PP,PP,OFRA,OFRA_P,deep,10-PP,9CX5,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
741,OFRA-1-PP-9CX6,OFRA_PP,PP,OFRA,OFRA_P,deep,1-PP,9CX6,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
742,OFRA-2-PP-9CX6,OFRA_PP,PP,OFRA,OFRA_P,deep,2-PP,9CX6,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
743,OFRA-3-PP-9CX6,OFRA_PP,PP,OFRA,OFRA_P,deep,3-PP,9CX6,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
744,OFRA-4-PP-9CX6,OFRA_PP,PP,OFRA,OFRA_P,deep,4-PP,9CX6,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
745,OFRA-5-PP-9CX6,OFRA_PP,PP,OFRA,OFRA_P,deep,5-PP,9CX6,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
746,OFRA-6-PP-9CX6,OFRA_PP,PP,OFRA,OFRA_P,deep,6-PP,9CX6,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
747,OFRA-7-PP-9CX6,OFRA_PP,PP,OFRA,OFRA_P,deep,7-PP,9CX6,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
761,OFRA-1-PP-9GT30,OFRA_PP,PP,OFRA,OFRA_P,deep,1-PP,9GT30,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
762,OFRA-2-PP-9GT30,OFRA_PP,PP,OFRA,OFRA_P,deep,2-PP,9GT30,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
763,OFRA-3-PP-9GT30,OFRA_PP,PP,OFRA,OFRA_P,deep,3-PP,9GT30,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
764,OFRA-4-PP-9GT30,OFRA_PP,PP,OFRA,OFRA_P,deep,4-PP,9GT30,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
765,OFRA-5-PP-9GT30,OFRA_PP,PP,OFRA,OFRA_P,deep,5-PP,9GT30,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
766,OFRA-6-PP-9GT30,OFRA_PP,PP,OFRA,OFRA_P,deep,6-PP,9GT30,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
767,OFRA-7-PP-9GT30,OFRA_PP,PP,OFRA,OFRA_P,deep,7-PP,9GT30,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
769,OFRA-9-PP-9GT30,OFRA_PP,PP,OFRA,OFRA_P,deep,9-PP,9GT30,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
770,OFRA-10-PP-9GT30,OFRA_PP,PP,OFRA,OFRA_P,deep,10-PP,9GT30,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
781,OFRA-1-PP-9GT47,OFRA_PP,PP,OFRA,OFRA_P,deep,1-PP,9GT47,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
782,OFRA-2-PP-9GT47,OFRA_PP,PP,OFRA,OFRA_P,deep,2-PP,9GT47,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
783,OFRA-3-PP-9GT47,OFRA_PP,PP,OFRA,OFRA_P,deep,3-PP,9GT47,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
784,OFRA-4-PP-9GT47,OFRA_PP,PP,OFRA,OFRA_P,deep,4-PP,9GT47,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
785,OFRA-5-PP-9GT47,OFRA_PP,PP,OFRA,OFRA_P,deep,5-PP,9GT47,NA,NA,alive,alive,alive,NA,alive,alive,2021.05.03,2021.07.15,,0
163,OFRA-3-PP-1GT42,OFRA_PP,PP,OFRA,OFRA_P,deep,3-PP,1GT42,NA,NA,alive,alive,dead,NA,dead,dead,2021.05.03,2021.06.01,,1
167,OFRA-7-PP-1GT42,OFRA_PP,PP,OFRA,OFRA_P,deep,7-PP,1GT42,NA,NA,alive,alive,dead,NA,dead,dead,2021.05.03,2021.06.01,,1
641,OFRA-1-PP-8CX24,OFRA_PP,PP,OFRA,OFRA_P,deep,1-PP,8CX24,NA,NA,alive,alive,dead,NA,dead,dead,2021.05.03,2021.06.01,,1
708,OFRA-8-PP-8HS24,OFRA_PP,PP,OFRA,OFRA_P,deep,8-PP,8HS24,NA,NA,alive,alive,dead,NA,dead,dead,2021.05.03,2021.06.01,,1
19,OFRA-9-PS-0CX4,OFRA_PS,PS,OFRA,OFRA_P,shallow,9-PS,0CX4,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
20,OFRA-10-PS-0CX4,OFRA_PS,PS,OFRA,OFRA_P,shallow,10-PS,0CX4,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
40,OFRA-10-PS-0CX5,OFRA_PS,PS,OFRA,OFRA_P,shallow,10-PS,0CX5,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
51,OFRA-1-PS-0CX50,OFRA_PS,PS,OFRA,OFRA_P,shallow,1-PS,0CX50,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
52,OFRA-2-PS-0CX50,OFRA_PS,PS,OFRA,OFRA_P,shallow,2-PS,0CX50,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
53,OFRA-3-PS-0CX50,OFRA_PS,PS,OFRA,OFRA_P,shallow,3-PS,0CX50,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
54,OFRA-4-PS-0CX50,OFRA_PS,PS,OFRA,OFRA_P,shallow,4-PS,0CX50,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
55,OFRA-5-PS-0CX50,OFRA_PS,PS,OFRA,OFRA_P,shallow,5-PS,0CX50,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
56,OFRA-6-PS-0CX50,OFRA_PS,PS,OFRA,OFRA_P,shallow,6-PS,0CX50,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
57,OFRA-7-PS-0CX50,OFRA_PS,PS,OFRA,OFRA_P,shallow,7-PS,0CX50,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
58,OFRA-8-PS-0CX50,OFRA_PS,PS,OFRA,OFRA_P,shallow,8-PS,0CX50,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
59,OFRA-9-PS-0CX50,OFRA_PS,PS,OFRA,OFRA_P,shallow,9-PS,0CX50,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
60,OFRA-10-PS-0CX50,OFRA_PS,PS,OFRA,OFRA_P,shallow,10-PS,0CX50,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
116,OFRA-6-PS-0GT5,OFRA_PS,PS,OFRA,OFRA_P,shallow,6-PS,0GT5,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
119,OFRA-9-PS-0GT5,OFRA_PS,PS,OFRA,OFRA_P,shallow,9-PS,0GT5,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
120,OFRA-10-PS-0GT5,OFRA_PS,PS,OFRA,OFRA_P,shallow,10-PS,0GT5,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
137,OFRA-7-PS-1GT36,OFRA_PS,PS,OFRA,OFRA_P,shallow,7-PS,1GT36,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
138,OFRA-8-PS-1GT36,OFRA_PS,PS,OFRA,OFRA_P,shallow,8-PS,1GT36,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
139,OFRA-9-PS-1GT36,OFRA_PS,PS,OFRA,OFRA_P,shallow,9-PS,1GT36,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
140,OFRA-10-PS-1GT36,OFRA_PS,PS,OFRA,OFRA_P,shallow,10-PS,1GT36,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
218,OFRA-8-PS-2CX10,OFRA_PS,PS,OFRA,OFRA_P,shallow,8-PS,2CX10,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
219,OFRA-9-PS-2CX10,OFRA_PS,PS,OFRA,OFRA_P,shallow,9-PS,2CX10,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
220,OFRA-10-PS-2CX10,OFRA_PS,PS,OFRA,OFRA_P,shallow,10-PS,2CX10,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
231,OFRA-1-PS-2CX11,OFRA_PS,PS,OFRA,OFRA_P,shallow,1-PS,2CX11,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
232,OFRA-2-PS-2CX11,OFRA_PS,PS,OFRA,OFRA_P,shallow,2-PS,2CX11,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
233,OFRA-3-PS-2CX11,OFRA_PS,PS,OFRA,OFRA_P,shallow,3-PS,2CX11,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
234,OFRA-4-PS-2CX11,OFRA_PS,PS,OFRA,OFRA_P,shallow,4-PS,2CX11,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
235,OFRA-5-PS-2CX11,OFRA_PS,PS,OFRA,OFRA_P,shallow,5-PS,2CX11,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
236,OFRA-6-PS-2CX11,OFRA_PS,PS,OFRA,OFRA_P,shallow,6-PS,2CX11,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
237,OFRA-7-PS-2CX11,OFRA_PS,PS,OFRA,OFRA_P,shallow,7-PS,2CX11,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
238,OFRA-8-PS-2CX11,OFRA_PS,PS,OFRA,OFRA_P,shallow,8-PS,2CX11,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
239,OFRA-9-PS-2CX11,OFRA_PS,PS,OFRA,OFRA_P,shallow,9-PS,2CX11,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
240,OFRA-10-PS-2CX11,OFRA_PS,PS,OFRA,OFRA_P,shallow,10-PS,2CX11,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
277,OFRA-7-PS-2CX13,OFRA_PS,PS,OFRA,OFRA_P,shallow,7-PS,2CX13,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
278,OFRA-8-PS-2CX13,OFRA_PS,PS,OFRA,OFRA_P,shallow,8-PS,2CX13,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
279,OFRA-9-PS-2CX13,OFRA_PS,PS,OFRA,OFRA_P,shallow,9-PS,2CX13,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
280,OFRA-10-PS-2CX13,OFRA_PS,PS,OFRA,OFRA_P,shallow,10-PS,2CX13,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
300,OFRA-10-PS-2CX8,OFRA_PS,PS,OFRA,OFRA_P,shallow,10-PS,2CX8,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
320,OFRA-10-PS-2GT10,OFRA_PS,PS,OFRA,OFRA_P,shallow,10-PS,2GT10,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
357,OFRA-7-PS-2GT31,OFRA_PS,PS,OFRA,OFRA_P,shallow,7-PS,2GT31,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
358,OFRA-8-PS-2GT31,OFRA_PS,PS,OFRA,OFRA_P,shallow,8-PS,2GT31,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
359,OFRA-9-PS-2GT31,OFRA_PS,PS,OFRA,OFRA_P,shallow,9-PS,2GT31,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
360,OFRA-10-PS-2GT31,OFRA_PS,PS,OFRA,OFRA_P,shallow,10-PS,2GT31,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
440,OFRA-10-PS-2HS11,OFRA_PS,PS,OFRA,OFRA_P,shallow,10-PS,2HS11,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
480,OFRA-10-PS-2HS27,OFRA_PS,PS,OFRA,OFRA_P,shallow,10-PS,2HS27,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
520,OFRA-10-PS-4CX12,OFRA_PS,PS,OFRA,OFRA_P,shallow,10-PS,4CX12,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
579,OFRA-9-PS-6CX18,OFRA_PS,PS,OFRA,OFRA_P,shallow,9-PS,6CX18,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
580,OFRA-10-PS-6CX18,OFRA_PS,PS,OFRA,OFRA_P,shallow,10-PS,6CX18,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
631,OFRA-1-PS-6GT19,OFRA_PS,PS,OFRA,OFRA_P,shallow,1-PS,6GT19,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
632,OFRA-2-PS-6GT19,OFRA_PS,PS,OFRA,OFRA_P,shallow,2-PS,6GT19,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
633,OFRA-3-PS-6GT19,OFRA_PS,PS,OFRA,OFRA_P,shallow,3-PS,6GT19,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
634,OFRA-4-PS-6GT19,OFRA_PS,PS,OFRA,OFRA_P,shallow,4-PS,6GT19,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
635,OFRA-5-PS-6GT19,OFRA_PS,PS,OFRA,OFRA_P,shallow,5-PS,6GT19,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
636,OFRA-6-PS-6GT19,OFRA_PS,PS,OFRA,OFRA_P,shallow,6-PS,6GT19,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
638,OFRA-8-PS-6GT19,OFRA_PS,PS,OFRA,OFRA_P,shallow,8-PS,6GT19,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
639,OFRA-9-PS-6GT19,OFRA_PS,PS,OFRA,OFRA_P,shallow,9-PS,6GT19,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
640,OFRA-10-PS-6GT19,OFRA_PS,PS,OFRA,OFRA_P,shallow,10-PS,6GT19,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
678,OFRA-8-PS-8HS21,OFRA_PS,PS,OFRA,OFRA_P,shallow,8-PS,8HS21,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
680,OFRA-10-PS-8HS21,OFRA_PS,PS,OFRA,OFRA_P,shallow,10-PS,8HS21,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
758,OFRA-8-PS-9CX6,OFRA_PS,PS,OFRA,OFRA_P,shallow,8-PS,9CX6,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
759,OFRA-9-PS-9CX6,OFRA_PS,PS,OFRA,OFRA_P,shallow,9-PS,9CX6,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
760,OFRA-10-PS-9CX6,OFRA_PS,PS,OFRA,OFRA_P,shallow,10-PS,9CX6,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
777,OFRA-7-PS-9GT30,OFRA_PS,PS,OFRA,OFRA_P,shallow,7-PS,9GT30,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
796,OFRA-6-PS-9GT47,OFRA_PS,PS,OFRA,OFRA_P,shallow,6-PS,9GT47,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
799,OFRA-9-PS-9GT47,OFRA_PS,PS,OFRA,OFRA_P,shallow,9-PS,9GT47,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
800,OFRA-10-PS-9GT47,OFRA_PS,PS,OFRA,OFRA_P,shallow,10-PS,9GT47,NA,NA,0-NA-NA,0-NA-NA,0-NA-NA,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
798,OFRA-8-PS-9GT47,OFRA_PS,PS,OFRA,OFRA_P,shallow,8-PS,9GT47,NA,NA,0-NA-NA,0-NA-NA,alive,NA,0-NA-NA,0-NA-NA,NA,NA,,NA
296,OFRA-6-PS-2CX8,OFRA_PS,PS,OFRA,OFRA_P,shallow,6-PS,2CX8,NA,NA,0-NA-NA,0-NA-NA,alive,NA,alive,0-NA-NA,NA,NA,,NA
